47,2017-10-23,164.04,166.265,163.75,164.74,3995025,0,1,158.4593188,160.6086238,158.1791847,159.1355047,3995025
48,2017-10-20,163.97,164.15,162.74,163.43,4166481,0,1,158.3917003,158.5655766,157.2035452,157.8700712,4166481
49,2017-10-19,163.5,164.11,162.77,163.24,2675062,0,1,157.9376898,158.5269374,157.2325245,157.686535,2675062
50,2017-10-18,163.42,164.24,163.35,163.45,2758595,0,1,157.8604114,158.6525148,157.7927928,157.8893908,2758595
51,2017-10-17,164.22,164.92,161.5111,163.35,4189096,0,1,158.6331952,159.309381,156.0164526,157.7927928,4189096
52,2017-10-16,164.47,164.67,163.26,164.22,2586716,0,1,158.8746901,159.0678861,157.7058546,158.6331952,2586716
53,2017-10-13,164.92,166.0699,164.35,164.47,3258984,0,1,159.309381,160.4201611,158.7587726,158.8746901,3258984
54,2017-10-12,165.41,165.41,164.47,164.59,3397775,0,1,159.7827111,159.7827111,158.8746901,158.9906077,3397775
55,2017-10-11,165.19,165.865,164.45,165.25,2319274,0,1,159.5701956,160.2222319,158.8553705,159.6281543,2319274
56,2017-10-10,165.7,165.8,164.64,165.16,2755398,0,1,160.0628452,160.1594432,159.0389067,159.5412162,2755398
57,2017-10-09,166.14,166.63,165.42,165.71,2131587,0,1,160.4878763,160.9612064,159.7923709,160.072505,2131587
58,2017-10-06,166.18,166.63,165.74,165.85,2916121,0,1,160.5265155,160.9612064,160.1014844,160.2077422,2916121
59,2017-10-05,165.07,166.25,164.26,166.12,3504865,0,1,159.454278,160.5941341,158.6718344,160.4685567,3504865
60,2017-10-04,165.49,166.08,164.91,165.29,2746513,0,1,159.8599895,160.4299175,159.2997212,159.6667935,2746513
61,2017-10-03,164.06,165.28,164,165.17,3046281,0,1,158.4786384,159.6571337,158.4206796,159.550876,3046281
62,2017-10-02,164.2,164.25,163.22,164.02,2721377,0,1,158.6138756,158.6621746,157.6672154,158.4399992,2721377
63,2017-09-29,162.5,163.61,162.15,163.56,3465252,0,1,156.97171,158.0439475,156.6336171,157.9956486,3465252
64,2017-09-28,160.72,162.45,160.66,162.36,4613200,0,1,155.2522661,156.923411,155.1943073,156.8364728,4613200
65,2017-09-27,161.38,161.69,160.14,160.92,3966113,0,1,155.8898127,156.1892664,154.6919978,155.445462,3966113
66,2017-09-26,161.55,162,160.79,161.26,3222646,0,1,156.0540292,156.4887201,155.3198846,155.7738951,3222646
67,2017-09-25,160.05,161.43,159.75,161.1,4896374,0,1,154.6050596,155.9381117,154.3152657,155.6193384,4896374
68,2017-09-22,159.14,160.09,159.01,159.97,3576079,0,1,153.726018,154.6436988,153.6004407,154.5277812,3576079
69,2017-09-21,158.87,159.556,158.72,159.19,3082093,0,1,153.4652035,154.1278656,153.3203065,153.774317,3082093
70,2017-09-20,157.57,159.39,157.36,158.68,4598009,0,1,152.2094298,153.967513,152.0065741,153.2816674,4598009
71,2017-09-19,157.8,158.32,157.16,157.66,3712727,0,1,152.4316052,152.9339146,151.8133781,152.296368,3712727
72,2017-09-18,159,159,157.69,157.81,4010587,0,1,153.5907809,153.5907809,152.3253474,152.441265,4010587
73,2017-09-15,159.98,159.99,158.29,158.4,9124244,0,1,154.537441,154.5471008,152.9049352,153.011193,9124244
74,2017-09-14,160.35,160.85,159.33,159.38,5287433,0,1,154.8948535,155.3778434,153.9095542,153.9578532,5287433
75,2017-09-13,160.39,161.38,159.55,160.02,4713676,0,1,154.9334927,155.8898127,154.1220697,154.5760802,4713676
76,2017-09-12,159.06,160.93,158.71,159.91,5793753,0,1,153.6487397,155.4551218,153.3106467,154.4698225,5793753
77,2017-09-11,158.42,158.74,156.22,158.37,8847928,0,1,153.0305126,153.3396261,150.9053572,152.9822136,8847928
78,2017-09-08,159.09,160.69,157.52,159.66,10088630,0,1,153.6777191,155.2232867,152.1611308,154.2283275,10088630
79,2017-09-07,158.17,159.28,156.79,157.93,8264524,0,1,152.7890177,153.8612552,151.4559656,152.5571825,8264524
80,2017-09-06,154.86,157.03,154.145,156.56,8126012,0,1,149.5916247,151.6878008,148.9009492,151.2337903,8126012
81,2017-09-05,151.71,153.92,151.7,152.93,7512387,0,1,146.5487885,148.6836037,146.5391287,147.7272838,7512387
82,2017-09-01,150.26,150.94,149.76,150.78,3383036,0,1,145.1481178,145.8049841,144.6651279,145.6504273,3383036
83,2017-08-31,150.61,150.925,149.85,149.87,6083340,0,1,145.4862107,145.7904944,144.7520661,144.7713857,6083340
84,2017-08-30,150,150.25,149.28,150,3640966,0,1,144.8969631,145.138458,144.2014577,144.8969631,3640966
85,2017-08-29,150.07,150.9,149.03,149.84,5368178,0.89,1,144.9645817,145.7663449,143.9599627,144.7424063,5368178
86,2017-08-28,151.94,152.39,150.43,151.39,6843168,0,1,145.9043403,146.3364645,144.4543235,145.3761885,6843168
87,2017-08-25,148.51,150.53,148.4,149.65,3047971,0,1,142.6105935,144.5503511,142.5049632,143.7053082,3047971
88,2017-08-24,149.73,150.6,147.98,148.25,3735364,0,1,143.7821303,144.6175704,142.1016472,142.3609218,3735364
89,2017-08-23,148.58,149.48,147.4271,149.1,5235444,0,1,142.6778129,143.5420613,141.5707106,143.1771564,5235444
90,2017-08-22,149.29,150.58,149.29,149.91,3267404,0,1,143.3596088,144.5983649,143.3596088,143.95498,3267404
91,2017-08-21,147.1,149.88,146.89,149.2,4222423,0,1,141.2566043,143.9261717,141.0549464,143.273184,4222423
92,2017-08-18,149.61,149.61,146.96,147.49,6989147,0,1,143.6668972,143.6668972,141.1221657,141.631112,6989147
93,2017-08-17,151.81,152.15,149.61,149.67,4460870,0,1,145.7795044,146.1059983,143.6668972,143.7245137,4460870
94,2017-08-16,151.45,152.95,151.16,152.25,6043303,0,1,145.4338051,146.8742191,145.155325,146.2020259,6043303
95,2017-08-15,154.275,154.8,148.26,150.17,13528650,0,1,148.1465849,148.6507298,142.3705245,144.2046518,13528650
96,2017-08-14,156.04,156.05,153.56,154.26,6662484,0,1,149.8414721,149.8510748,147.4599875,148.1321807,6662484
97,2017-08-11,154.11,155.72,153.98,154.88,3650541,0,1,147.9881393,149.5341837,147.8633034,148.7275519,3650541
98,2017-08-10,155.19,155.98,153.88,153.88,4432313,0,1,149.0252374,149.7838555,147.7672758,147.7672758,4432313
99,2017-08-09,153.35,155.57,153.32,155.26,3844857,0,1,147.2583295,149.3901423,147.2295213,149.0924568,3844857
100,2017-08-08,153.32,154.2,153.08,153.35,3218945,0,1,147.2295213,148.0745642,146.999055,147.2583295,3218945
101,2017-08-07,152.83,154.47,152.47,153.35,3833620,0,1,146.758986,148.3338387,146.4132866,147.2583295,3833620
102,2017-08-04,151.01,152.75,150.8,152.75,3258581,0,1,145.0112836,146.6821639,144.8096257,146.6821639,3258581
103,2017-08-03,150.7,152.03,150.5,150.79,5146465,0,1,144.713598,145.9907652,144.5215428,144.8000229,5146465
104,2017-08-02,149.94,150.86,149.92,150.5,3754192,0,1,143.9837883,144.8672422,143.9645827,144.5215428,3754192
105,2017-08-01,150.24,150.39,148.95,149.85,4110605,0,1,144.2718711,144.4159125,143.033115,143.8973634,4110605
106,2017-07-31,148,149.98,147.54,149.6,5253318,0,1,142.1208528,144.0221993,141.6791258,143.6572944,5253318
107,2017-07-28,147.9,148.27,147.32,148.08,3421081,0,1,142.0248252,142.3801273,141.4678651,142.1976748,3421081
108,2017-07-27,146.18,147.86,145.89,147.73,5399029,0,1,140.3731504,141.9864141,140.0946703,141.8615782,5399029
109,2017-07-26,146.86,147.245,145.96,146.69,2835975,0,1,141.0261381,141.3958444,140.1618897,140.8628912,2835975
110,2017-07-25,145.74,147.4,145.28,146.97,5002381,0,1,139.9506289,141.5446871,139.508902,141.1317684,5002381
111,2017-07-24,146.61,146.69,144.25,144.58,7294422,0,1,140.7860691,140.8628912,138.5198176,138.8367087,7294422
112,2017-07-21,147.03,147.46,146.13,146.65,9120167,0,1,141.189385,141.6023037,140.3251366,140.8244801,9120167
113,2017-07-20,152.56,152.57,145.61,147.03,18258694,0,1,146.4997115,146.5093142,139.825793,141.189385,18258694
114,2017-07-19,152.55,154,152.55,153.3,2808385,0,1,146.4901087,147.882509,146.4901087,147.2103157,2808385
115,2017-07-18,153.75,153.86,151.98,152.17,3783567,0,1,147.6424399,147.7480703,145.9427514,146.1252038,3783567
116,2017-07-17,152.9,154.5,152.72,153.89,4166468,0,1,146.8262053,148.362647,146.6533556,147.7768786,4166468
117,2017-07-14,153.22,153.67,151.82,152.88,3588205,0,1,147.1334936,147.5656179,145.7891072,146.8069998,3588205
118,2017-07-13,152.82,154.13,152.6,153.29,3287961,0,1,146.7493832,148.0073448,146.5381225,147.200713,3287961
119,2017-07-12,151.46,153.14,151.09,152.59,4275878,0,1,145.4434078,147.0566716,145.0881057,146.5285197,4275878
120,2017-07-11,151.45,151.81,150.5,150.6,5641983,0,1,145.4338051,145.7795044,144.5215428,144.6175704,5641983
121,2017-07-10,152.22,152.26,151,151.18,5081101,0,1,146.1732176,146.2116287,145.0016809,145.1745305,5081101
122,2017-07-07,152.04,152.87,151.9,152.23,3775383,0,1,146.0003679,146.797397,145.8659293,146.1828204,3775383
123,2017-07-06,151.77,152.48,151.22,152.05,3408538,0,1,145.7410934,146.4228894,145.2129416,146.0099707,3408538
124,2017-07-05,154.01,154.295,151.46,152.69,4432537,0,1,147.8921117,148.1657904,145.4434078,146.6245474,4432537
125,2017-07-03,154.39,154.79,153.71,154.01,1658535,0,1,148.2570166,148.641127,147.6040289,147.8921117,1658535
126,2017-06-30,152.51,154,152.27,153.4,3640801,0,1,146.4516977,147.882509,146.2212314,147.3063433,3640801
127,2017-06-29,152.77,153,151.52,152.16,2855395,0,1,146.7013694,146.9222329,145.5010244,146.1156011,2855395
128,2017-06-28,152.75,153.45,152.36,153.23,5084618,0,1,146.6821639,147.3543571,146.3076563,147.1430964,5084618
129,2017-06-27,151.06,153.25,150.75,152.24,4567125,0,1,145.0592974,147.1623019,144.7616118,146.1924231,4567125
130,2017-06-26,151.67,151.97,151.13,151.42,4128535,0,1,145.6450658,145.9331486,145.1265167,145.4049968,4128535
131,2017-06-23,155.16,155.23,150.91,151.31,11422231,0,1,148.9964292,149.0636485,144.915256,145.2993664,11422231
132,2017-06-22,156.44,157.07,155.47,155.48,3347363,0,1,150.2255825,150.8305564,149.2941147,149.3037175,3347363
133,2017-06-21,157.91,158.53,156.43,156.59,4071298,0,1,151.6371882,152.2325594,150.2159797,150.3696239,4071298
134,2017-06-20,158.73,159.2242,157.6,157.67,4201226,0,1,152.4246146,152.899183,151.3395027,151.406722,4201226
135,2017-06-19,156.91,159.03,156.39,158.81,5195484,0,1,150.6769122,152.7126974,150.1775687,152.5014367,5195484
136,2017-06-16,156.25,156.69,155.41,156.64,9105408,0,1,150.04313,150.4656515,149.2364982,150.4176377,9105408
137,2017-06-15,156.13,157.27,154.92,156.77,3972260,0,1,149.9278969,151.0226116,148.7659629,150.5424736,3972260
138,2017-06-14,154.5,157.28,153.96,156.76,5999411,0,1,148.362647,151.0322143,147.8440979,150.5328708,5999411
139,2017-06-13,152.31,154.04,152.06,153.99,3753767,0,1,146.2596425,147.92092,146.0195735,147.8729062,3753767
140,2017-06-12,152.8,153.3,151.73,152.18,4473919,0,1,146.7301777,147.2103157,145.7026824,146.1348066,4473919
141,2017-06-09,154,154,152.78,152.96,4705349,0,1,147.882509,147.882509,146.7109722,146.8838219,4705349
142,2017-06-08,155.16,155.2335,153.3801,153.5,4041556,0,1,148.9964292,149.0670094,147.2872338,147.4023709,4041556
143,2017-06-07,154.69,155.3,154.35,154.96,3158964,0,1,148.5450994,149.1308678,148.2186056,148.8043739,3158964
144,2017-06-06,154.44,154.66,153.65,154.2,3260265,0,1,148.3050304,148.5162911,147.5464123,148.0745642,3260265
145,2017-06-05,155.53,155.62,154.23,154.79,2651789,0,1,149.3517313,149.4381561,148.1033724,148.641127,2651789
146,2017-06-02,154.79,155.86,154.42,155.35,3485310,0,1,148.641127,149.6686224,148.2858249,149.1788816,3485310
147,2017-06-01,153.52,155.16,152.74,155.15,3384233,0,1,147.4215765,148.9964292,146.6725612,148.9868264,3384233
148,2017-05-31,154.36,154.38,153.28,153.51,7158383,0,1,148.2282083,148.2474138,147.1911102,147.4119737,7158383
149,2017-05-30,154,154.56,153.52,153.88,3504291,0.89,1,147.882509,148.4202635,147.4215765,147.7672758,3504291
150,2017-05-26,156.1,156.42,154.64,154.9,4284660,0,1,149.0370986,149.3426199,147.6431578,147.8913938,4284660
151,2017-05-25,156.2,156.69,155.35,156.46,3110736,0,1,149.132574,149.6004035,148.3210331,149.3808101,3110736
152,2017-05-24,154.7,155.43,153.29,155,4592587,0,1,147.7004431,148.3974135,146.3542399,147.9868692,4592587
153,2017-05-23,155.91,156.43,154.68,154.83,4640854,0,1,148.8556954,149.3521675,147.681348,147.8245611,4640854
