89,CenterPoint Energy,Texas,Fort Bend,8511,268130,26/08/17 13:32,6703,78.75690283,0.833333333
90,CenterPoint Energy,Texas,Fort Bend,1098,268130,26/08/17 14:22,7227,658.1967213,0.333333333
91,CenterPoint Energy,Texas,Fort Bend,908,268130,26/08/17 14:42,240,26.43171806,0.166666667
92,CenterPoint Energy,Texas,Fort Bend,39552,268130,26/08/17 14:52,38644,97.70428803,0.166666667
93,CenterPoint Energy,Texas,Fort Bend,34286,268130,26/08/17 15:02,5266,15.35903867,0.5
94,CenterPoint Energy,Texas,Fort Bend,31659,268130,26/08/17 15:32,2366,7.473388294,0.666666667
95,CenterPoint Energy,Texas,Fort Bend,29324,268130,26/08/17 16:12,2031,6.926067385,0.333333333
96,CenterPoint Energy,Texas,Fort Bend,27060,268130,26/08/17 16:32,2264,8.366592757,0.833333333
97,CenterPoint Energy,Texas,Fort Bend,18545,268130,26/08/17 17:22,7140,38.50094365,0.666666667
98,CenterPoint Energy,Texas,Fort Bend,27247,268130,26/08/17 18:02,10226,37.53073733,1.166666667
99,CenterPoint Energy,Texas,Fort Bend,20641,268130,26/08/17 19:12,7070,34.25221646,0.333333333
100,CenterPoint Energy,Texas,Fort Bend,28512,268130,26/08/17 19:32,8254,28.94921437,0.166666667
101,CenterPoint Energy,Texas,Fort Bend,19756,268130,26/08/17 19:42,8756,44.32071269,0.833333333
102,CenterPoint Energy,Texas,Fort Bend,18165,268130,26/08/17 20:32,1267,6.97495183,0.333333333
103,CenterPoint Energy,Texas,Fort Bend,13907,268130,26/08/17 20:52,4248,30.54576832,1.5
104,CenterPoint Energy,Texas,Fort Bend,11192,268130,26/08/17 22:22,1493,13.33988563,0.166666667
105,CenterPoint Energy,Texas,Fort Bend,9483,268130,26/08/17 22:32,1709,18.02172308,0.333333333
106,CenterPoint Energy,Texas,Fort Bend,9996,268130,26/08/17 22:52,947,9.473789516,0.666666667
107,CenterPoint Energy,Texas,Fort Bend,18405,268130,26/08/17 23:32,8609,46.77533279,0.5
108,CenterPoint Energy,Texas,Fort Bend,42155,268130,27/08/17 0:02,23750,56.33969873,0.5
109,CenterPoint Energy,Texas,Fort Bend,32947,268130,27/08/17 0:32,9681,29.38355541,1.333333333
110,CenterPoint Energy,Texas,Fort Bend,34260,268130,27/08/17 1:52,2792,8.149445417,1.166666667
111,CenterPoint Energy,Texas,Fort Bend,32559,268130,27/08/17 3:02,3022,9.281611843,1
112,CenterPoint Energy,Texas,Fort Bend,28856,268130,27/08/17 4:02,2614,9.058774605,0.166666667
113,CenterPoint Energy,Texas,Fort Bend,31281,268130,27/08/17 4:12,2425,7.752309709,1.833333333
114,CenterPoint Energy,Texas,Fort Bend,26940,268130,27/08/17 6:02,1637,6.076466221,13.36666667
115,CenterPoint Energy,Texas,Fort Bend,23361,268130,27/08/17 19:24,2475,10.59458071,0.133333333
116,CenterPoint Energy,Texas,Fort Bend,20667,268130,27/08/17 19:32,2694,13.03527362,0.5
117,CenterPoint Energy,Texas,Fort Bend,17583,268130,27/08/17 20:02,2557,14.54245578,0.833333333
118,CenterPoint Energy,Texas,Fort Bend,13975,268130,27/08/17 20:52,2104,15.05545617,0.333333333
119,CenterPoint Energy,Texas,Fort Bend,12589,268130,27/08/17 21:12,1055,8.380332036,0.333333333
120,CenterPoint Energy,Texas,Fort Bend,11577,268130,27/08/17 21:32,825,7.126198497,0.166666667
121,CenterPoint Energy,Texas,Fort Bend,12731,268130,27/08/17 21:42,1154,9.064488257,1.166666667
122,CenterPoint Energy,Texas,Fort Bend,10398,268130,27/08/17 22:52,868,8.347759184,0.5
123,CenterPoint Energy,Texas,Fort Bend,6576,268130,27/08/17 23:22,3494,53.13260341,0.166666667
124,CenterPoint Energy,Texas,Fort Bend,5744,268130,27/08/17 23:32,832,14.48467967,1
125,CenterPoint Energy,Texas,Fort Bend,3006,268130,28/08/17 0:32,2831,94.17831005,0.166666667
126,CenterPoint Energy,Texas,Fort Bend,2796,268130,28/08/17 0:42,210,7.510729614,0.166666667
127,CenterPoint Energy,Texas,Fort Bend,3428,268130,28/08/17 0:52,632,18.43640607,0.166666667
128,CenterPoint Energy,Texas,Fort Bend,2822,268130,28/08/17 1:02,606,21.47413182,1.166666667
